Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping Pressure Index,Mode Risk Flag,Order Complexity Score,Regional Congestion
PAYMENT,4,41.98,149.94,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Corporate,PR,Fan Shop,Pacific Asia,Guangshui,China,49.98,0.25,49.98,0.28,4,199.92,149.94,41.98,Eastern Asia,Hubei,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.0,1,249.9,0.5432692307692307
DEBIT,4,132.29,377.98,0,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,Europe,Krefeld,Alemania,22.0,0.06,399.98,0.35,1,399.98,377.98,132.29,Western Europe,Renania del Norte-Westfalia,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,423.9788,0.5584861116234461
TRANSFER,4,72.03,147.0,0,Women's Apparel,Caguas,Puerto Rico,Corporate,PR,Golf,LATAM,Tegucigalpa,Honduras,3.0,0.02,50.0,0.49,3,150.0,147.0,72.03,Central America,Francisco Morazán,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.75,1,153.0,0.5475459581525
TRANSFER,4,52.38,145.5,0,Women's Apparel,Caguas,Puerto Rico,Corporate,PR,Golf,LATAM,Tegucigalpa,Honduras,4.5,0.03,50.0,0.36,3,150.0,145.5,52.38,Central America,Francisco Morazán,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.75,1,154.5,0.5475459581525
PAYMENT,4,125.73,371.98,1,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,Pacific Asia,Melbourne,Australia,28.0,0.07,399.98,0.34,1,399.98,371.98,125.73,Oceania,Victoria,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,427.9786,0.5402049664958612
DEBIT,4,-17.4,347.98,1,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,Pacific Asia,Manila,Filipinas,52.0,0.13,399.98,-0.05,1,399.98,347.98,-17.4,Southeast Asia,Capital Nacional,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,451.9774,0.5552992976202956
PAYMENT,4,0.0,335.98,0,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,Pacific Asia,Guangshui,China,64.0,0.16,399.98,0.0,1,399.98,335.98,0.0,Eastern Asia,Hubei,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,463.9768,0.5432692307692307
PAYMENT,4,165.99,331.98,0,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,Pacific Asia,Guangshui,China,68.0,0.17,399.98,0.5,1,399.98,331.98,165.99,Eastern Asia,Hubei,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,467.9766,0.5432692307692307
DEBIT,4,24.53,52.19,0,Cleats,Lawrence,EE. UU.,Corporate,MA,Apparel,Pacific Asia,Probolinggo,Indonesia,7.8,0.13,59.99,0.47,1,59.99,52.19,24.53,Southeast Asia,Java Oriental,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.25,1,67.78869999999999,0.5552992976202956
DEBIT,4,109.43,287.98,0,Camping & Hiking,Lawrence,EE. UU.,Corporate,MA,Fan Shop,Pacific Asia,Probolinggo,Indonesia,12.0,0.04,299.98,0.38,1,299.98,287.98,109.43,Southeast Asia,Java Oriental,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,311.97920000000005,0.5552992976202956
TRANSFER,4,89.3,190.0,0,Women's Apparel,Lawrence,EE. UU.,Corporate,MA,Golf,LATAM,Santo Domingo,República Dominicana,10.0,0.05,50.0,0.47,4,200.0,190.0,89.3,Caribbean,Santo Domingo,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,210.0,0.5307766289973551
TRANSFER,4,180.58,419.96,0,Cardio Equipment,Lawrence,EE. UU.,Corporate,MA,Footwear,Europe,Paris,Francia,79.99,0.16,99.99,0.43,5,499.95,419.96,180.58,Western Europe,Isla de Francia,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.25,1,579.9419999999999,0.5584861116234461
DEBIT,4,11.88,197.98,0,Cardio Equipment,Lawrence,EE. UU.,Corporate,MA,Footwear,Pacific Asia,Probolinggo,Indonesia,2.0,0.01,99.99,0.06,2,199.98,197.98,11.88,Southeast Asia,Java Oriental,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.5,1,201.9798,0.5552992976202956
DEBIT,4,18.41,40.02,0,Trade-In,Lawrence,EE. UU.,Corporate,MA,Outdoors,Pacific Asia,Yakarta,Indonesia,3.96,0.09,21.99,0.46,2,43.98,40.02,18.41,Southeast Asia,Yakarta,COMPLETE,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.99,Standard Class,0.5,1,47.9382,0.5552992976202956
DEBIT,4,20.16,126.0,0,Women's Apparel,Lawrence,EE. UU.,Corporate,MA,Golf,Pacific Asia,Probolinggo,Indonesia,24.0,0.16,50.0,0.16,3,150.0,126.0,20.16,Southeast Asia,Java Oriental,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.75,1,174.0,0.5552992976202956
DEBIT,4,89.24,194.0,0,Women's Apparel,Lawrence,EE. UU.,Corporate,MA,Golf,Pacific Asia,Yakarta,Indonesia,6.0,0.03,50.0,0.46,4,200.0,194.0,89.24,Southeast Asia,Yakarta,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,206.0,0.5552992976202956
CASH,4,30.0,200.0,0,Women's Apparel,Lawrence,EE. UU.,Corporate,MA,Golf,LATAM,Mosquera,Colombia,50.0,0.2,50.0,0.15,5,250.0,200.0,30.0,South America,Cundinamarca,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.25,1,300.0,0.5430867090726481
DEBIT,4,4.18,104.45,0,Trade-In,Lawrence,EE. UU.,Corporate,MA,Outdoors,Pacific Asia,Yakarta,Indonesia,5.5,0.05,21.99,0.04,5,109.95,104.45,4.18,Southeast Asia,Yakarta,COMPLETE,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.99,Standard Class,1.25,1,115.4475,0.5552992976202956
PAYMENT,1,120.11,272.98,1,Camping & Hiking,Lawrence,EE. UU.,Corporate,MA,Fan Shop,Europe,Edinburgh,Reino Unido,27.0,0.09,299.98,0.44,1,299.98,272.98,120.11,Northern Europe,Escocia,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,1.0,0,326.9782000000001,0.5404411764705882
PAYMENT,2,63.45,135.0,1,Women's Apparel,Lawrence,EE. UU.,Corporate,MA,Golf,Europe,Marseille,Francia,15.0,0.1,50.0,0.47,3,150.0,135.0,63.45,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,1.5,0,165.0,0.5584861116234461
TRANSFER,2,44.8,159.99,1,Water Sports,Lawrence,EE. UU.,Corporate,MA,Fan Shop,Europe,Saint-Denis,Francia,40.0,0.2,199.99,0.28,1,199.99,159.99,44.8,Western Europe,Isla de Francia,PENDING,Pelican Sunstream 100 Kayak,199.99,Second Class,0.5,0,239.988,0.5584861116234461
TRANSFER,2,-43.76,232.76,1,Cleats,Lawrence,EE. UU.,Corporate,MA,Apparel,Europe,Saint-Denis,Francia,7.2,0.03,59.99,-0.19,4,239.96,232.76,-43.76,Western Europe,Isla de Francia,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2.0,0,247.1588,0.5584861116234461
TRANSFER,4,25.05,52.19,0,Cleats,Lawrence,EE. UU.,Corporate,MA,Apparel,LATAM,Santo Domingo,República Dominicana,7.8,0.13,59.99,0.48,1,59.99,52.19,25.05,Caribbean,Santo Domingo,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.25,1,67.78869999999999,0.5307766289973551
DEBIT,4,45.0,179.99,0,Water Sports,Lawrence,EE. UU.,Corporate,MA,Fan Shop,Pacific Asia,Probolinggo,Indonesia,20.0,0.1,199.99,0.25,1,199.99,179.99,45.0,Southeast Asia,Java Oriental,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,219.98900000000003,0.5552992976202956
CASH,4,-391.72,237.41,0,Indoor/Outdoor Games,Lawrence,EE. UU.,Corporate,MA,Fan Shop,LATAM,Mosquera,Colombia,12.5,0.05,49.98,-1.65,5,249.9,237.41,-391.72,South America,Cundinamarca,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.25,1,262.395,0.5430867090726481
CASH,4,37.83,130.45,0,Indoor/Outdoor Games,Lawrence,EE. UU.,Corporate,MA,Fan Shop,LATAM,Mosquera,Colombia,19.49,0.13,49.98,0.29,3,149.94,130.45,37.83,South America,Cundinamarca,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.75,1,169.4322,0.5430867090726481
CASH,4,51.46,197.92,0,Indoor/Outdoor Games,Lawrence,EE. UU.,Corporate,MA,Fan Shop,LATAM,Mosquera,Colombia,2.0,0.01,49.98,0.26,4,199.92,197.92,51.46,South America,Cundinamarca,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.0,1,201.9192,0.5430867090726481
DEBIT,2,8.73,24.24,1,Accessories,Caguas,Puerto Rico,Consumer,PR,Outdoors,Europe,Franconville,Francia,0.75,0.03,24.99,0.36,1,24.99,24.24,8.73,Western Europe,Isla de Francia,COMPLETE,Team Golf Tennessee Volunteers Putter Grip,24.99,Second Class,0.5,0,25.7397,0.5584861116234461
DEBIT,2,3.4,169.96,1,Shop By Sport,Caguas,Puerto Rico,Consumer,PR,Golf,Europe,Franconville,Francia,29.99,0.15,39.99,0.02,5,199.95,169.96,3.4,Western Europe,Isla de Francia,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,2.5,0,229.9425,0.5584861116234461
PAYMENT,0,54.0,149.99,1,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Rome,Italia,50.0,0.25,199.99,0.36,1,199.99,149.99,54.0,Southern Europe,Lacio,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Same Day,1.0,0,249.9875,0.5438447672569187
PAYMENT,0,-441.74,284.99,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Rome,Italia,15.0,0.05,299.99,-1.55,1,299.99,284.99,-441.74,Southern Europe,Lacio,PENDING_PAYMENT,Total Gym 1400,299.99,Same Day,1.0,0,314.9895,0.5438447672569187
PAYMENT,2,65.25,173.99,1,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Estocolmo,Suecia,26.0,0.13,199.99,0.38,1,199.99,173.99,65.25,Northern Europe,Estocolmo,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class,0.5,0,225.9887,0.5404411764705882
PAYMENT,0,184.31,383.98,1,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Rome,Italia,16.0,0.04,399.98,0.48,1,399.98,383.98,184.31,Southern Europe,Lacio,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Same Day,1.0,0,415.9792000000001,0.5438447672569187
PAYMENT,1,128.51,377.98,1,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Edinburgh,Reino Unido,22.0,0.06,399.98,0.34,1,399.98,377.98,128.51,Northern Europe,Escocia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,1.0,0,423.9788,0.5404411764705882
PAYMENT,2,88.21,260.98,1,Camping & Hiking,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Estocolmo,Suecia,39.0,0.13,299.98,0.34,1,299.98,260.98,88.21,Northern Europe,Estocolmo,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class,0.5,0,338.9774,0.5404411764705882
PAYMENT,2,16.3,100.0,1,Women's Apparel,Caguas,Puerto Rico,Consumer,PR,Golf,Europe,Estocolmo,Suecia,0.0,0.0,50.0,0.16,2,100.0,100.0,16.3,Northern Europe,Estocolmo,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,1.0,0,100.0,0.5404411764705882
PAYMENT,2,-453.52,283.45,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Estocolmo,Suecia,16.5,0.06,59.99,-1.6,5,299.95,283.45,-453.52,Northern Europe,Estocolmo,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2.5,0,317.947,0.5404411764705882
CASH,2,188.15,391.98,1,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tipitapa,Nicaragua,8.0,0.02,399.98,0.48,1,399.98,391.98,188.15,Central America,Managua,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,0.5,0,407.9796,0.5475459581525
PAYMENT,2,-143.44,81.97,1,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Estocolmo,Suecia,17.99,0.18,49.98,-1.75,2,99.96,81.97,-143.44,Northern Europe,Estocolmo,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class,1.0,0,117.95279999999998,0.5404411764705882
CASH,2,-52.65,116.99,1,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Tipitapa,Nicaragua,13.0,0.1,129.99,-0.45,1,129.99,116.99,-52.65,Central America,Managua,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,142.98900000000003,0.5475459581525
CASH,2,-29.39,146.96,1,Baseball & Softball,Caguas,Puerto Rico,Consumer,PR,Fitness,LATAM,Tipitapa,Nicaragua,27.99,0.16,34.99,-0.2,5,174.95,146.96,-29.39,Central America,Managua,CLOSED,adidas Kids' F5 Messi FG Soccer Cleat,34.99,Second Class,2.5,0,202.942,0.5475459581525
DEBIT,4,49.18,145.5,1,Women's Apparel,Stafford,EE. UU.,Corporate,VA,Golf,Africa,Lagos,Nigeria,4.5,0.03,50.0,0.34,3,150.0,145.5,49.18,West Africa,Lagos,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.75,1,154.5,0.5284090909090909
DEBIT,4,59.49,176.0,1,Women's Apparel,Stafford,EE. UU.,Corporate,VA,Golf,Africa,Lagos,Nigeria,24.0,0.12,50.0,0.34,4,200.0,176.0,59.49,West Africa,Lagos,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,224.00000000000003,0.5284090909090909
DEBIT,4,-269.7,174.0,1,Women's Apparel,Stafford,EE. UU.,Corporate,VA,Golf,Africa,Lagos,Nigeria,26.0,0.13,50.0,-1.55,4,200.0,174.0,-269.7,West Africa,Lagos,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,226.0,0.5284090909090909
DEBIT,4,81.11,239.96,1,Cleats,Stafford,EE. UU.,Corporate,VA,Apparel,Africa,Lagos,Nigeria,59.99,0.2,59.99,0.34,5,299.95,239.96,81.11,West Africa,Lagos,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.25,1,359.94,0.5284090909090909
DEBIT,4,20.34,116.2,0,Accessories,Stafford,EE. UU.,Corporate,VA,Outdoors,LATAM,Guasave,México,8.75,0.07,24.99,0.18,5,124.95,116.2,20.34,Central America,Sinaloa,COMPLETE,Team Golf New England Patriots Putter Grip,24.99,Standard Class,1.25,1,133.6965,0.5475459581525
DEBIT,4,0.0,37.99,0,Shop By Sport,Stafford,EE. UU.,Corporate,VA,Golf,LATAM,Guasave,México,2.0,0.05,39.99,0.0,1,39.99,37.99,0.0,Central America,Sinaloa,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,0.25,1,41.98950000000001,0.5475459581525
DEBIT,4,-39.41,145.44,0,Indoor/Outdoor Games,Stafford,EE. UU.,Corporate,VA,Fan Shop,LATAM,Guasave,México,4.5,0.03,49.98,-0.27,3,149.94,145.44,-39.41,Central America,Sinaloa,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.75,1,154.4382,0.5475459581525
DEBIT,4,-52.23,94.96,0,Indoor/Outdoor Games,Stafford,EE. UU.,Corporate,VA,Fan Shop,LATAM,Guasave,México,5.0,0.05,49.98,-0.55,2,99.96,94.96,-52.23,Central America,Sinaloa,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.5,1,104.958,0.5475459581525
DEBIT,4,45.36,94.49,0,Cardio Equipment,Caguas,Puerto Rico,Consumer,PR,Footwear,LATAM,Mexico City,México,5.5,0.06,99.99,0.48,1,99.99,94.49,45.36,Central America,Distrito Federal,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.25,1,105.9894,0.5475459581525
DEBIT,4,-3.95,103.99,0,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Mexico City,México,26.0,0.2,129.99,-0.04,1,129.99,103.99,-3.95,Central America,Distrito Federal,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,155.988,0.5475459581525
DEBIT,4,-19.11,109.18,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Ajaccio,Francia,10.8,0.09,59.99,-0.18,2,119.98,109.18,-19.11,Western Europe,Corse,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.5,1,130.77820000000003,0.5584861116234461
DEBIT,4,51.02,188.95,0,Golf Gloves,Caguas,Puerto Rico,Consumer,PR,Outdoors,Europe,Ajaccio,Francia,11.0,0.06,39.99,0.27,5,199.95,188.95,51.02,Western Europe,Corse,COMPLETE,Clicgear Rovic Cooler Bag,39.99,Standard Class,1.25,1,211.94700000000003,0.5584861116234461
DEBIT,4,62.39,191.97,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Ajaccio,Francia,47.99,0.2,59.99,0.33,4,239.96,191.97,62.39,Western Europe,Corse,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,287.952,0.5584861116234461
DEBIT,4,113.98,242.5,0,Women's Apparel,Caguas,Puerto Rico,Consumer,PR,Golf,LATAM,Mexico City,México,7.5,0.03,50.0,0.47,5,250.0,242.5,113.98,Central America,Distrito Federal,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.25,1,257.5,0.5475459581525
PAYMENT,2,41.32,193.99,1,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Viena,Austria,6.0,0.03,199.99,0.21,1,199.99,193.99,41.32,Western Europe,Viena,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class,0.5,0,205.98970000000003,0.5584861116234461
PAYMENT,2,30.79,98.38,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Viena,Austria,21.6,0.18,59.99,0.31,2,119.98,98.38,30.79,Western Europe,Viena,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class,1.0,0,141.5764,0.5584861116234461
DEBIT,4,-45.1,239.9,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Ajaccio,Francia,10.0,0.04,49.98,-0.19,5,249.9,239.9,-45.1,Western Europe,Corse,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.25,1,259.896,0.5584861116234461
CASH,4,40.68,359.98,1,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Puteaux,Francia,40.0,0.1,399.98,0.11,1,399.98,359.98,40.68,Western Europe,Isla de Francia,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,439.97800000000007,0.5584861116234461
CASH,4,5.58,89.99,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Puteaux,Francia,30.0,0.25,59.99,0.06,2,119.98,89.99,5.58,Western Europe,Isla de Francia,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.5,1,149.975,0.5584861116234461
CASH,4,-28.04,245.96,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Puteaux,Francia,53.99,0.18,59.99,-0.11,5,299.95,245.96,-28.04,Western Europe,Isla de Francia,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.25,1,353.941,0.5584861116234461
TRANSFER,4,102.95,395.96,0,Cardio Equipment,San Antonio,EE. UU.,Corporate,TX,Footwear,Africa,Soweto,SudAfrica,4.0,0.01,99.99,0.26,4,399.96,395.96,102.95,Southern Africa,Gauteng,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.0,1,403.9596,0.533275713050994
TRANSFER,4,9.0,449.96,0,Cardio Equipment,San Antonio,EE. UU.,Corporate,TX,Footwear,Africa,Soweto,SudAfrica,50.0,0.1,99.99,0.02,5,499.95,449.96,9.0,Southern Africa,Gauteng,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.25,1,549.945,0.533275713050994
CASH,1,78.66,167.37,1,Cleats,San Antonio,EE. UU.,Corporate,TX,Apparel,LATAM,Monterrey,México,12.6,0.07,59.99,0.47,3,179.97,167.37,78.66,Central America,Nuevo León,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,First Class,3.0,0,192.5679,0.5475459581525
PAYMENT,1,129.99,399.98,1,Fishing,San Antonio,EE. UU.,Corporate,TX,Fan Shop,Pacific Asia,Guangzhou,China,0.0,0.0,399.98,0.33,1,399.98,399.98,129.99,Eastern Asia,Guangdong,PAYMENT_REVIEW,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,1.0,0,399.98,0.5432692307692307
PAYMENT,1,88.72,272.98,1,Camping & Hiking,San Antonio,EE. UU.,Corporate,TX,Fan Shop,Pacific Asia,Guangzhou,China,27.0,0.09,299.98,0.33,1,299.98,272.98,88.72,Eastern Asia,Guangdong,PAYMENT_REVIEW,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,1.0,0,326.9782000000001,0.5432692307692307
PAYMENT,1,121.42,263.96,1,Cleats,San Antonio,EE. UU.,Corporate,TX,Apparel,Pacific Asia,Guangzhou,China,35.99,0.12,59.99,0.46,5,299.95,263.96,121.42,Eastern Asia,Guangdong,PAYMENT_REVIEW,Perfect Fitness Perfect Rip Deck,59.99,First Class,5.0,0,335.944,0.5432692307692307
PAYMENT,1,61.69,169.96,1,Shop By Sport,San Antonio,EE. UU.,Corporate,TX,Golf,Pacific Asia,Guangzhou,China,29.99,0.15,39.99,0.36,5,199.95,169.96,61.69,Eastern Asia,Guangdong,PAYMENT_REVIEW,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,5.0,0,229.9425,0.5432692307692307
PAYMENT,2,-130.0,50.0,0,Women's Apparel,San Antonio,EE. UU.,Corporate,TX,Golf,LATAM,Santa Catarina,México,0.0,0.0,50.0,-2.6,1,50.0,50.0,-130.0,Central America,Nuevo León,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,0.5,0,50.0,0.5475459581525
PAYMENT,2,6.5,129.99,0,Men's Footwear,San Antonio,EE. UU.,Corporate,TX,Apparel,USCA,Los Angeles,Estados Unidos,0.0,0.0,129.99,0.05,1,129.99,129.99,6.5,West of USA ,California,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,129.99,0.5395971475040661
PAYMENT,2,25.35,97.49,0,Men's Footwear,San Antonio,EE. UU.,Corporate,TX,Apparel,USCA,Los Angeles,Estados Unidos,32.5,0.25,129.99,0.26,1,129.99,97.49,25.35,West of USA ,California,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,162.4875,0.5395971475040661
PAYMENT,2,22.6,199.98,0,Cardio Equipment,San Antonio,EE. UU.,Corporate,TX,Footwear,Africa,Lagos,Nigeria,0.0,0.0,99.99,0.11,2,199.98,199.98,22.6,West Africa,Lagos,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,1.0,0,199.98,0.5284090909090909
PAYMENT,2,69.0,150.0,0,Women's Apparel,San Antonio,EE. UU.,Corporate,TX,Golf,Africa,Lagos,Nigeria,0.0,0.0,50.0,0.46,3,150.0,150.0,69.0,West Africa,Lagos,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,1.5,0,150.0,0.5284090909090909
PAYMENT,2,49.69,147.0,0,Women's Apparel,San Antonio,EE. UU.,Corporate,TX,Golf,USCA,Los Angeles,Estados Unidos,3.0,0.02,50.0,0.34,3,150.0,147.0,49.69,West of USA ,California,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,1.5,0,153.0,0.5395971475040661
PAYMENT,2,0.0,83.97,0,Accessories,San Antonio,EE. UU.,Corporate,TX,Outdoors,Africa,Lagos,Nigeria,15.99,0.16,24.99,0.0,4,99.96,83.97,0.0,West Africa,Lagos,PENDING_PAYMENT,Team Golf Pittsburgh Steelers Putter Grip,24.99,Second Class,2.0,0,115.95359999999998,0.5284090909090909
PAYMENT,2,111.65,237.56,0,Cleats,San Antonio,EE. UU.,Corporate,TX,Apparel,USCA,Los Angeles,Estados Unidos,2.4,0.01,59.99,0.47,4,239.96,237.56,111.65,West of USA ,California,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2.0,0,242.3596,0.5395971475040661
PAYMENT,4,-196.01,296.98,0,Camping & Hiking,San Antonio,EE. UU.,Corporate,TX,Fan Shop,Pacific Asia,Nowra,Australia,3.0,0.01,299.98,-0.66,1,299.98,296.98,-196.01,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,302.9798,0.5402049664958612
DEBIT,2,58.96,122.84,1,Men's Footwear,San Antonio,EE. UU.,Corporate,TX,Apparel,LATAM,San Luis Potosí,México,7.15,0.06,129.99,0.48,1,129.99,122.84,58.96,Central America,San Luis Potosí,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,137.78940000000003,0.5475459581525
CASH,1,-4.75,189.99,1,Water Sports,San Antonio,EE. UU.,Corporate,TX,Fan Shop,LATAM,Monterrey,México,10.0,0.05,199.99,-0.03,1,199.99,189.99,-4.75,Central America,Nuevo León,CLOSED,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,209.9895,0.5475459581525
PAYMENT,2,9.9,197.99,0,Water Sports,San Antonio,EE. UU.,Corporate,TX,Fan Shop,Africa,Lagos,Nigeria,2.0,0.01,199.99,0.05,1,199.99,197.99,9.9,West Africa,Lagos,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class,0.5,0,201.9899,0.5284090909090909
